phi,eta,subsystem,sumX0,sumLambdaI
0,-1.085,OTHER,2.78014401484014e-25,5.00771486501357e-25
0,-1.085,PIPE,0.00355424351805739,0.00318114508278717
0,-1.085,TPC,0.0682577489557257,0.0250055554662939
0,-1.08,EMCAL,20.9005144393811,0.897252101990278
0,-1.08,IHCAL,1.92018701880325,0.510195599049564
0,-1.08,INTT,0.0898960623360017,0.0370496812081187
0,-1.08,MAGNET,1.15226799902068,0.263558213838832
0,-1.08,MVTX,0.0238453757584322,0.0105412080476447
0,-1.08,OHCAL,33.7444653603426,3.85937366401456
0,-1.08,OTHER,2.73419612892328e-25,4.92495155847491e-25
0,-1.08,PIPE,0.00354017533080301,0.0031685536707242
0,-1.08,TPC,0.0679875753480469,0.0249065800204894
0,-1.075,EMCAL,20.1709573326287,0.928095849300466
0,-1.075,IHCAL,1.9122270980479,0.508094591472294
0,-1.075,INTT,0.0895410747128431,0.0369033769326133
0,-1.075,MAGNET,1.21108218608902,0.277010780520619
0,-1.075,MVTX,0.0225357945934949,0.00985206189736559
0,-1.075,OHCAL,35.0106152646647,3.99207342598762
0,-1.075,OTHER,2.68806915372957e-25,4.84186566863516e-25
0,-1.075,PIPE,0.00352619564811626,0.003156041472668
0,-1.075,TPC,0.0677191014332754,0.0248082272404811
0,-1.07,EMCAL,21.1838703205532,0.956337334048073
0,-1.07,IHCAL,1.92513240788483,0.510767855040846
0,-1.07,INTT,0.0891883256212159,0.0367579952434533
0,-1.07,MAGNET,1.20991110926026,0.276742920163897
0,-1.07,MVTX,0.0224470143203359,0.00981324947640574
0,-1.07,OHCAL,36.0591997186952,4.0938799499344
0,-1.07,OTHER,2.65096309370378e-25,4.77502863883334e-25
0,-1.07,PIPE,0.0035123041205043,0.00314360817581294
0,-1.07,TPC,0.0674523204995663,0.0247104946674456
0,-1.065,EMCAL,19.9842131457363,0.921469283633498
0,-1.065,IHCAL,1.91756658305667,0.50876051760073
0,-1.065,INTT,0.0888378062423748,0.036613532506089
0,-1.065,MAGNET,1.20877336944915,0.276482684981905
0,-1.065,MVTX,0.0242288445071154,0.0107709601870028
0,-1.065,OHCAL,37.4288474417504,4.23260553074723
0,-1.065,OTHER,2.63349720787071e-25,4.74356833474477e-25
0,-1.065,PIPE,0.00349850040067841,0.00313125346932612
0,-1.065,TPC,0.0671872258774011,0.0246133798580658
0,-1.06,EMCAL,21.7557368423201,0.966389607052004
0,-1.06,IHCAL,1.91004869578077,0.506765898808421
0,-1.06,INTT,0.0884895078133165,0.0364699851089442
0,-1.06,MAGNET,1.20766916784025,0.276230120991577
0,-1.06,MVTX,0.0229206058977376,0.0100823683750676
0,-1.06,OHCAL,38.7171608823991,4.36766390713305
0,-1.06,OTHER,2.61586382030704e-25,4.71180631934133e-25
0,-1.06,PIPE,0.00348478414354469,0.00311897704433906
0,-1.06,TPC,0.0669238109393731,0.0245168803844635
0,-1.055,EMCAL,24.8416412406739,1.12244470185419
0,-1.055,IHCAL,1.87837759638719,0.490241343237844
0,-1.055,INTT,0.0881434216265623,0.0363273494633266
0,-1.055,MAGNET,1.20659871103231,0.275985275448237
0,-1.055,MVTX,0.0221840317520682,0.00969828035340664
