region,eta,subsystem,nsamples,meanX0,rmsX0,meanLambdaI,rmsLambdaI
SECTOR,0,OTHER,112,0.000353047334259009,0.0021280682793546,6.79340844832267e-05,0.000409487216718905
SECTOR,0.02,PIPE,137,0.00285272723367903,0.00298272277586308,0.00201854564187574,0.00036525123291124
SECTOR,0.02,MVTX,137,0.0208082219632782,0.0153105480677466,0.0082846611220139,0.00387072486330082
SECTOR,0.02,INTT,137,0.0607838533635991,0.010744052813599,0.0263744262881443,0.00498370365359089
SECTOR,0.02,TPC,137,0.0475244972763196,0.0262925141701579,0.0169962256929558,0.00801969225173988
SECTOR,0.02,EMCAL,137,19.066168971141,2.90728718633605,0.830755475823658,0.086041030829049
SECTOR,0.02,MAGNET,137,1.35813677147159,7.59813117026208e-08,0.31064657001853,7.45058059692383e-09
SECTOR,0.02,IHCAL,137,1.0751878605735,0.0958839962633704,0.283010742325676,0.0233748820531887
SECTOR,0.02,OHCAL,137,35.9508543101157,1.30689005363256,3.92455868239842,0.125130835757576
SECTOR,0.02,OTHER,137,0.000659367297418161,0.00386774863703229,0.000221335022286195,0.00176358327021665
SECTOR,0.04,PIPE,123,0.00282305231005501,0.00291964470389049,0.00201590739246549,0.000357523116626198
SECTOR,0.04,MVTX,123,0.0197066301540287,0.0152634585548445,0.00791735053798429,0.00403193963128668
SECTOR,0.04,INTT,123,0.0604624217421595,0.0109526661665091,0.0263470802750037,0.00511225020760098
SECTOR,0.04,TPC,123,0.0511235889675434,0.0260728770667607,0.0181053508744468,0.00792552319425309
SECTOR,0.04,EMCAL,123,19.2936234913355,2.79226659601731,0.833249849901411,0.0872655635094074
SECTOR,0.04,MAGNET,123,1.35895162637934,6.14390615465888e-08,0.310832951749349,1.58050681915853e-08
SECTOR,0.04,IHCAL,123,1.09078763717751,0.0902948612183931,0.286822724983886,0.0209030500930792
SECTOR,0.04,OHCAL,123,35.7497628575887,1.05605620374261,3.90863680925412,0.0985053005931941
SECTOR,0.04,OTHER,123,0.00332487304837537,0.0299924515686218,0.000937150628326416,0.00804927506647765
SECTOR,0.0599999999999998,PIPE,131,0.00237118831046629,0.00166357788250997,0.00196224798394639,0.00020371360395547
SECTOR,0.0599999999999998,MVTX,131,0.0196171205098715,0.0120897313648225,0.00815323825448356,0.00319339470792927
SECTOR,0.0599999999999998,INTT,131,0.0620041454678809,0.00890763249174061,0.0269631935310225,0.00441205114740236
SECTOR,0.0599999999999998,TPC,131,0.0487361674902839,0.0184805704966825,0.0173889402757047,0.00559477738396502
SECTOR,0.0599999999999998,EMCAL,131,19.6642466948612,1.4163986608067,0.85136329403751,0.0463328495225878
SECTOR,0.0599999999999998,MAGNET,131,1.36031008005724,0,0.311143670805363,0
SECTOR,0.0599999999999998,IHCAL,131,1.07692837556809,0.0838407114179417,0.283866364180221,0.0207294097177594
SECTOR,0.0599999999999998,OHCAL,131,35.9088281690987,1.03506790557299,3.92004432302018,0.0928849404030188
SECTOR,0.0599999999999998,OTHER,131,0.000201590316205898,0.00161900997076164,3.87904177236614e-05,0.000311533183967392
SECTOR,0.0799999999999998,PIPE,122,0.00294663759091915,0.00315971850984578,0.00203505582346593,0.000386922017168382
SECTOR,0.0799999999999998,MVTX,122,0.0215153755499492,0.0314499725159674,0.00836950597520095,0.00718723188591845
SECTOR,0.0799999999999998,INTT,122,0.0601655401460399,0.010525450045032,0.0261959253506214,0.0047886998476978
SECTOR,0.0799999999999998,TPC,122,0.0496742766502387,0.0162537935133546,0.0177108072496524,0.00496319563300148
SECTOR,0.0799999999999998,EMCAL,122,19.4066194225231,1.73399899744987,0.836919613574057,0.0581583384209164
SECTOR,0.0799999999999998,MAGNET,122,1.36221267590487,0,0.311578851478336,0
SECTOR,0.0799999999999998,IHCAL,122,1.08453784356282,0.0883186805570115,0.285632545804263,0.0210971944238929
SECTOR,0.0799999999999998,OHCAL,122,35.7563383282696,0.957691218714149,3.90709743271278,0.085192430817085
SECTOR,0.0799999999999998,OTHER,122,0.000541911217210736,0.0026214167459083,0.000104275656094868,0.000504418329785861
SECTOR,0.0999999999999999,PIPE,135,0.00247343635868104,0.0020063316910097,0.00198011620671283,0.000245684293566703
SECTOR,0.0999999999999999,MVTX,135,0.0202829778731671,0.0135151331942103,0.0083737675011472,0.0034714298842468
SECTOR,0.0999999999999999,INTT,135,0.0601092395993748,0.0101593477288842,0.0260566008533023,0.00470078408563515
SECTOR,0.0999999999999999,TPC,135,0.0470413681167892,0.0119500698003419,0.0168918708948718,0.00362499763324522
SECTOR,0.0999999999999999,EMCAL,135,19.6042070804248,1.3964559535992,0.847746546687813,0.0476497427527012
SECTOR,0.0999999999999999,MAGNET,135,1.36466017498594,6.3220272766341e-08,0.312138667846341,0
SECTOR,0.0999999999999999,IHCAL,135,1.10379807138405,0.0982455744048853,0.289722356357403,0.0228774745444595
SECTOR,0.0999999999999999,OHCAL,135,35.9131584991042,0.981353655943817,3.92187765209284,0.0877261520559554
SECTOR,0.0999999999999999,OTHER,135,0.00121893634571218,0.00979392733687377,0.000302120897018586,0.00265198452704881
SECTOR,0.12,PIPE,146,0.00245602174189148,0.00193515877540322,0.00198166137853271,0.000236969175030503
SECTOR,0.12,MVTX,146,0.0207883568661641,0.0147404791437618,0.00828185642467474,0.0035983886899186
SECTOR,0.12,INTT,146,0.061776937823342,0.00729840759018354,0.0267477731808071,0.00400349728044396
SECTOR,0.12,TPC,146,0.0492419707676602,0.0125033846933962,0.0175625102835666,0.00379134688185575
SECTOR,0.12,EMCAL,146,19.7017342978046,1.39001901855144,0.848366114240416,0.0495558222486004
SECTOR,0.12,MAGNET,146,1.36765355633273,0,0.312823343843388,0
SECTOR,0.12,IHCAL,146,1.10373303871829,0.0985174118704235,0.289889814769067,0.0230741427121685
SECTOR,0.12,OHCAL,146,35.7453161729033,0.819177040901096,3.90693450688151,0.0714894409916391
SECTOR,0.12,OTHER,146,0.000654651751884695,0.00788305098649162,0.000191467950460347,0.00230557943427578
SECTOR,0.14,PIPE,135,0.00278919442867036,0.0028184401828854,0.0020268058452016,0.000345138175404729
SECTOR,0.14,MVTX,135,0.0197023215006624,0.0126607409014673,0.00819184477145428,0.00349991359775274
SECTOR,0.14,INTT,135,0.0607581645315328,0.010906834553694,0.0263416650904615,0.00506996374584774
SECTOR,0.14,TPC,135,0.0481255833749113,0.0105238469119318,0.0172401430060802,0.00319636274150602
SECTOR,0.14,EMCAL,135,19.8573634679673,1.21727031964074,0.854565639081877,0.0454634454485525
SECTOR,0.14,MAGNET,135,1.37119401733766,0,0.313633153349007,0
SECTOR,0.14,IHCAL,135,1.09725808632384,0.0922843986938896,0.288696086445555,0.0219605262601798
SECTOR,0.14,OHCAL,135,36.0032843043983,0.819569502943037,3.93220064342842,0.0686835886051688
SECTOR,0.14,OTHER,135,0.000496636876982446,0.00251323172602218,9.68306716445969e-05,0.000483823567920697
SECTOR,0.16,PIPE,127,0.00261991320626,0.0023957839801884,0.00201111192641299,0.000293381450962135
SECTOR,0.16,MVTX,127,0.0210748512387499,0.0155699330929739,0.00839813185974633,0.00379742007792467
SECTOR,0.16,INTT,127,0.0619566882215157,0.00957649080922247,0.0269012122362192,0.004667032668161
SECTOR,0.16,TPC,127,0.047380191973194,0.00930229326843594,0.0170164726125547,0.00282032503413612
SECTOR,0.16,EMCAL,127,19.6474455857597,1.14007078146944,0.846701346869914,0.0405128148440772
SECTOR,0.16,MAGNET,127,1.37528297423236,0,0.314568420297796,0
SECTOR,0.16,IHCAL,127,1.0982012583869,0.095175932818506,0.28908041734308,0.0229658207774513
SECTOR,0.16,OHCAL,127,35.8989212869757,0.767735186817964,3.92548819747355,0.0649049398739042
SECTOR,0.16,OTHER,127,0.000315342604396399,0.00202736929790722,6.06788638503324e-05,0.000390110514364297
SECTOR,0.18,PIPE,136,0.00280244426827212,0.00282637368380772,0.00203915663116357,0.000346104753098531
SECTOR,0.18,MVTX,136,0.0211157262197197,0.0216026660091701,0.00835349993652147,0.0051948893782569
SECTOR,0.18,INTT,136,0.0616080811265418,0.0104137680531722,0.0267947855187343,0.00503660370171057
SECTOR,0.18,TPC,136,0.0469613273621006,0.00818155911283508,0.0168950909543951,0.00247960917431586
SECTOR,0.18,EMCAL,136,19.8447106936189,1.21772836522036,0.852950145587515,0.0492555033823435
SECTOR,0.18,MAGNET,136,1.37992206265411,0,0.315629518809005,1.86264514923096e-08
SECTOR,0.18,IHCAL,136,1.12199462448343,0.101424112727838,0.294835164545528,0.0238203389549911
SECTOR,0.18,OHCAL,136,36.0961452211675,0.763809212248128,3.94596525663694,0.0648790254788837
SECTOR,0.18,OTHER,136,0.00039395688162543,0.00226310998653205,7.5805982603612e-05,0.000435472216048821
SECTOR,0.2,PIPE,136,0.0025082446992065,0.0020290539712901,0.00200951404659384,0.000248465219069156
SECTOR,0.2,MVTX,136,0.0227727907502199,0.0226387054595666,0.00891368372445408,0.00520067609560743
SECTOR,0.2,INTT,136,0.062436334108222,0.0095180456248714,0.0271862864292979,0.00464326083495477
SECTOR,0.2,TPC,136,0.0466661211033158,0.0073914320456993,0.0168203679721363,0.00224293056879396
SECTOR,0.2,EMCAL,136,19.9906919202459,0.931675971459554,0.860437754160911,0.0382607683209729
SECTOR,0.2,MAGNET,136,1.38511313830012,8.68879540986613e-08,0.316816873336188,1.97123833825036e-08
SECTOR,0.2,IHCAL,136,1.13002647244652,0.109491672914116,0.296348568880378,0.0259430382684927
SECTOR,0.2,OHCAL,136,36.3089597249815,0.837787725623662,3.96799041230442,0.0709607877876768
SECTOR,0.2,OTHER,136,0.000296579169630924,0.00197472142450885,5.70683656568589e-05,0.000379979903728727
SECTOR,0.22,PIPE,137,0.00292144271410605,0.00305455059326248,0.00206717043235554,0.000374044294969042
SECTOR,0.22,MVTX,137,0.0213819216733694,0.0166037279592341,0.00837310269634312,0.00415856626111403
SECTOR,0.22,INTT,137,0.0607876921087776,0.0116040949063388,0.0262923411392065,0.00525282827571094
SECTOR,0.22,TPC,137,0.0466631488013143,0.00692230658949504,0.0168315108710671,0.00210048956140166
SECTOR,0.22,EMCAL,137,19.7769794698268,1.04114690981159,0.851405636746567,0.044774871802573
SECTOR,0.22,MAGNET,137,1.39085827766987,0,0.318130958836987,0
SECTOR,0.22,IHCAL,137,1.14009002446894,0.111793516866627,0.298646280160568,0.0264393168676331
SECTOR,0.22,OHCAL,137,36.3613845820869,0.831866591440833,3.97500476688186,0.0713856078151724
SECTOR,0.22,OTHER,137,0.0019390780328602,0.0121577598868273,0.000505008631191048,0.00340355490623377
SECTOR,0.24,PIPE,123,0.00267585386181736,0.00247180573095333,0.002044848258846,0.000302686852849958
SECTOR,0.24,MVTX,123,0.0237191932055861,0.0234181295102843,0.00909262484859969,0.00531708310815253
SECTOR,0.24,INTT,123,0.0614227154641952,0.0116883206649667,0.0267499566209678,0.00526176805516619
SECTOR,0.24,TPC,123,0.0472367471360805,0.00666803842206659,0.0170145855094331,0.00202271766262593
SECTOR,0.24,EMCAL,123,19.6838946041297,1.35765391177478,0.850128964031069,0.047079892256087
SECTOR,0.24,MAGNET,123,1.39715977889572,8.16170211889097e-08,0.319572300963124,0
SECTOR,0.24,IHCAL,123,1.14187777181377,0.104098108440524,0.299747769187249,0.024199266592892
SECTOR,0.24,OHCAL,123,36.6423110337378,0.826795555936867,4.00236576891721,0.0696620599915163
SECTOR,0.24,OTHER,123,0.00144632027602833,0.0101939389135724,0.000370832327772464,0.00295985905742929
SECTOR,0.26,PIPE,128,0.00267118698608526,0.00243649214656124,0.00205270188092018,0.00029835795069736
SECTOR,0.26,MVTX,128,0.0192857645220844,0.0105976835436633,0.00813867902632685,0.00310324128548937
SECTOR,0.26,INTT,128,0.0635666432149166,0.00845513165204382,0.0274909225230061,0.00443569800664176
SECTOR,0.26,TPC,128,0.0472326338726321,0.00625443028534008,0.0170320985740642,0.00189856502696987
SECTOR,0.26,EMCAL,128,19.8877645564177,1.3228584456708,0.854626247370508,0.0478807474686802
SECTOR,0.26,MAGNET,128,1.40402016266217,8.02452088465468e-08,0.321141476270666,0
SECTOR,0.26,IHCAL,128,1.16057818495959,0.117965577454139,0.304276139089281,0.0276255717893734
SECTOR,0.26,OHCAL,128,36.8092528568358,0.846879546327846,4.02143358036359,0.0728332771403204
SECTOR,0.26,OTHER,128,0.000106472248277762,0.0011998813007843,2.04876060735638e-05,0.000230883594768971
SECTOR,0.28,PIPE,137,0.00327296171448591,0.00366196691279366,0.00213551705341468,0.000448430087739695
SECTOR,0.28,MVTX,137,0.0192656783839217,0.0139981826148227,0.00787558818140483,0.00385210124560435
SECTOR,0.28,INTT,137,0.0618080479017024,0.0133234751240979,0.0269366744074391,0.00592017655120284
SECTOR,0.28,TPC,137,0.0459710622976361,0.0052161769889525,0.0166614243280556,0.00158300690331731
SECTOR,0.28,EMCAL,137,19.5699121868002,1.336308225848,0.845881950824275,0.053353279017678
SECTOR,0.28,MAGNET,137,1.4114421732142,8.94069671630859e-08,0.32283911245066,1.49011611938477e-08
SECTOR,0.28,IHCAL,137,1.16702061458297,0.130080914096188,0.304648000169282,0.0305009333712123
SECTOR,0.28,OHCAL,137,36.9805164886362,0.909031451487912,4.04122546119581,0.078711690873935
SECTOR,0.28,OTHER,137,0.00244541314845823,0.0145989297342752,0.000630087808160461,0.00410742422314133
SECTOR,0.3,PIPE,136,0.00277857845430805,0.00266413602963138,0.0020847929954149,0.000326233539264572
SECTOR,0.3,MVTX,136,0.0217889990765096,0.0223158836076863,0.00845011247818582,0.00517712713458312
SECTOR,0.3,INTT,136,0.0636108203240985,0.0105451446102947,0.0275712578231734,0.00502758445096303
SECTOR,0.3,TPC,136,0.0457193793648304,0.00466219666202143,0.0166036459289533,0.00141730886475797
SECTOR,0.3,EMCAL,136,19.7409948361841,1.30975775919948,0.847879061881165,0.0527008226821904
SECTOR,0.3,MAGNET,136,1.419428779455,6.3220272766341e-08,0.324665888580213,0
SECTOR,0.3,IHCAL,136,1.16766665888804,0.121817066729895,0.305721103885606,0.0286139024509333
SECTOR,0.3,OHCAL,136,37.2314541041998,0.891058092275804,4.06877187449354,0.0781310151175324
SECTOR,0.3,OTHER,136,0.000643936845959023,0.00359412398546609,0.00013257437801146,0.000771079585372145
SECTOR,0.32,PIPE,115,0.00301480018093812,0.00316722049899917,0.00212423820724132,0.000387839627786199
SECTOR,0.32,MVTX,115,0.0221362421512986,0.0182754123936108,0.00868905161155889,0.00460523660612239
SECTOR,0.32,INTT,115,0.0637498694695563,0.0116643532713387,0.027738740489369,0.00527714847900895
SECTOR,0.32,TPC,115,0.0469616589136212,0.00501163022187796,0.0169946827755615,0.00152073836737159
SECTOR,0.32,EMCAL,115,19.5192193253956,1.43428075846386,0.846923041435481,0.0521436000765912
SECTOR,0.32,MAGNET,115,1.42798317613355,3.65002414998886e-08,0.326622535394135,0
SECTOR,0.32,IHCAL,115,1.14628301634077,0.107515805629167,0.30150847111716,0.0250472314108509
SECTOR,0.32,OHCAL,115,37.5578985624725,1.05231309740258,4.10245242647552,0.0941954317152656
SECTOR,0.32,OTHER,115,0.00266317722121186,0.0141966979750593,0.000692473943299159,0.00382248881714186
SECTOR,0.34,PIPE,138,0.00290942051789874,0.00292303159100014,0.00212254862752259,0.000357935046448717
SECTOR,0.34,MVTX,138,0.0193687018328345,0.0129797317478701,0.00799272658521489,0.00326054031109995
SECTOR,0.34,INTT,138,0.0626468364663194,0.0105791907669735,0.0270942165943708,0.00490164040068002
SECTOR,0.34,TPC,138,0.0463466802028771,0.00439009615820048,0.0168268159309942,0.00133331428218797
SECTOR,0.34,EMCAL,138,19.9182003514285,1.29361456728676,0.856017932684949,0.0456441372907654
SECTOR,0.34,MAGNET,138,1.43710878512258,8.68879540986613e-08,0.328709835577239,1.29047841397589e-08
SECTOR,0.34,IHCAL,138,1.17779744179462,0.111192525672363,0.30888988380484,0.0260592299796636
SECTOR,0.34,OHCAL,138,37.9948872749972,1.07232548609313,4.14804038333895,0.0965324406352583
SECTOR,0.34,OTHER,138,0.00226023731286896,0.0138775164450877,0.000624613400694257,0.00390415645081654
SECTOR,0.36,PIPE,124,0.003698151743001,0.00426639644198471,0.00223104756041091,0.000522449556057504
SECTOR,0.36,MVTX,124,0.02124214362359,0.0178778150285478,0.00828462005919577,0.00463949691159474
SECTOR,0.36,INTT,124,0.0624201464688152,0.0131758390856877,0.027220430825725,0.00586171684966269
SECTOR,0.36,TPC,124,0.0463698284280233,0.00401188483410601,0.0168505453926349,0.00121741351665985
SECTOR,0.36,EMCAL,124,19.8070072489373,1.29532090986609,0.852516890877531,0.0521004107396977
SECTOR,0.36,MAGNET,124,1.44680925678737,3.65002414998886e-08,0.33092862407743,1.66600046865626e-08
SECTOR,0.36,IHCAL,124,1.18637334731251,0.109743675005318,0.312012360824331,0.0254805463238739
SECTOR,0.36,OHCAL,124,38.0568410235417,1.03130759661266,4.16020714743763,0.0955040704985749
SECTOR,0.36,OTHER,124,0.00411720881794613,0.0161717829579369,0.00108703988106393,0.00440239081017963
SECTOR,0.38,PIPE,133,0.00373853475672075,0.00431588514701382,0.0022486300946042,0.000528510242677391
SECTOR,0.38,MVTX,133,0.0236768444280457,0.0229768942616914,0.00903511138089064,0.00554941089863223
SECTOR,0.38,INTT,133,0.0627939445074726,0.0143003872015136,0.0273546601135413,0.00626178781277808
SECTOR,0.38,TPC,133,0.0467868461042285,0.00400435391381676,0.0169943806535703,0.00121365370664523
SECTOR,0.38,EMCAL,133,19.4892380973767,1.64705852859435,0.844939170383364,0.0644569026159995
SECTOR,0.38,MAGNET,133,1.45708847144593,0,0.333279788439694,0
SECTOR,0.38,IHCAL,133,1.16989775069037,0.0996222960969936,0.307605234970359,0.0233563250350002
SECTOR,0.38,OHCAL,133,38.4111434335191,0.991700673145668,4.19652436440238,0.09127190119456
SECTOR,0.38,OTHER,133,0.00350299477782618,0.0148039857722859,0.000909385173583312,0.00400989308650812
SECTOR,0.4,PIPE,129,0.00301629730267707,0.0030833987349235,0.00217354217769258,0.000377587812922382
SECTOR,0.4,MVTX,129,0.0246118123121646,0.0230664569633111,0.00947766038638362,0.00528279555487305
SECTOR,0.4,INTT,129,0.0651754773587892,0.012776335112623,0.0284708771990329,0.00571690511016147
SECTOR,0.4,TPC,129,0.0463229208120649,0.00324706260510825,0.0168777181093156,0.000986215799713173
SECTOR,0.4,EMCAL,129,19.6893891903748,1.48438679571695,0.849781405035041,0.0601246921656833
SECTOR,0.4,MAGNET,129,1.46795054092116,6.98926413032924e-08,0.335764269161123,0
SECTOR,0.4,IHCAL,129,1.1673266896559,0.0949812917369752,0.308578190508487,0.0228841795376378
SECTOR,0.4,OHCAL,129,38.5596363168448,1.12282172006293,4.21354368498222,0.103483685239807
SECTOR,0.4,OTHER,129,0.00187948674318701,0.0108620131493292,0.000463304099245056,0.0028857484533071
SECTOR,0.42,PIPE,128,0.00385210244018405,0.0044572134073552,0.00228995932492582,0.000545809480108957
SECTOR,0.42,MVTX,128,0.019590160583832,0.0147309070601853,0.00805947715919043,0.00429252068186258
SECTOR,0.42,INTT,128,0.0618593931163684,0.016161099563112,0.0269995829452354,0.00676444108812803
SECTOR,0.42,TPC,128,0.0463956009216184,0.00297049846505678,0.0169234538490873,0.000905475610699965
SECTOR,0.42,EMCAL,128,19.5113751204687,1.51332573935711,0.845662697041041,0.0601096838077293
SECTOR,0.42,MAGNET,128,1.4793998101857,2.98023223876953e-08,0.338383060067132,3.72529029846191e-09
SECTOR,0.42,IHCAL,128,1.19471337450582,0.108135593989578,0.314302953114218,0.0254843373731428
SECTOR,0.42,OHCAL,128,38.8910774628328,1.01595927178879,4.24839392573067,0.0899930432741659
SECTOR,0.42,OTHER,128,0.00387214644367345,0.0141007731860661,0.000914548155567106,0.00349671225518872
SECTOR,0.44,PIPE,133,0.00371482965232402,0.00426198372424921,0.00228794829331762,0.000521910367327129
SECTOR,0.44,MVTX,133,0.0220701843972253,0.0166081915866538,0.00878212260139472,0.00463574336224102
SECTOR,0.44,INTT,133,0.0659612804514323,0.0149894034036031,0.0289040582279013,0.00658065894273874
SECTOR,0.44,TPC,133,0.0468769315641994,0.00303008325843166,0.0170901876566765,0.00091901796258992
SECTOR,0.44,EMCAL,133,19.7847987136005,1.46783016090563,0.853236576619238,0.0538562663283293
SECTOR,0.44,MAGNET,133,1.4914408590999,8.42936970217881e-08,0.341137208709003,0
SECTOR,0.44,IHCAL,133,1.19241837644448,0.104865014362518,0.313014012329666,0.0242295255708595
SECTOR,0.44,OHCAL,133,39.0810322064799,1.04204229762081,4.27204549350238,0.0939802344807776
SECTOR,0.44,OTHER,133,0.00320635873739138,0.0128683497906121,0.000828750514588149,0.00355687651698559
SECTOR,0.46,PIPE,132,0.00330193874577998,0.00357947175482285,0.00225291339248712,0.000438326142323891
SECTOR,0.46,MVTX,132,0.023171465012061,0.0213552710765932,0.00898207086714436,0.00506300085131391
SECTOR,0.46,INTT,132,0.0665759795142359,0.0118645073711985,0.0288844024165723,0.00553461071372656
SECTOR,0.46,TPC,132,0.0472224299300681,0.00292319941743791,0.0172193166689643,0.000886600315481017
SECTOR,0.46,EMCAL,132,19.7566946545302,1.41964106135033,0.854264780564018,0.0575131259460394
SECTOR,0.46,MAGNET,132,1.50407850424389,0,0.344027816782914,1.49011611938477e-08
SECTOR,0.46,IHCAL,132,1.21032317891415,0.102432502419659,0.318240163365255,0.0239211432719537
SECTOR,0.46,OHCAL,132,39.225609320348,0.857771966379772,4.291262312712,0.0757887536792401
SECTOR,0.46,OTHER,132,0.00304476548816514,0.0141485123773933,0.000799737918066865,0.00365514536291961
SECTOR,0.48,PIPE,133,0.00298276829694146,0.00287863593601888,0.00223011223473106,0.000352506851451454
SECTOR,0.48,MVTX,133,0.0240428165611267,0.0222688360073577,0.00919587512601908,0.00507597069103035
SECTOR,0.48,INTT,133,0.0667297594750564,0.00996031668721608,0.0288525394375472,0.00478676394092354
SECTOR,0.48,TPC,133,0.0471997489239589,0.00238366935019931,0.0172391593640556,0.000724949025708379
SECTOR,0.48,EMCAL,133,19.6478652348207,1.44428559355903,0.852143189039496,0.0598699428051553
SECTOR,0.48,MAGNET,133,1.51731780084423,0,0.347056040570637,1.66600046865626e-08
SECTOR,0.48,IHCAL,133,1.21083178176212,0.0948878510114878,0.318451329861082,0.0227006792008329
SECTOR,0.48,OHCAL,133,39.8437957905832,1.11527918068468,4.35298098046833,0.100421084602743
SECTOR,0.48,OTHER,133,0.00290135380944338,0.0128852836989257,0.000750858365927676,0.00343675314379828
SECTOR,0.5,PIPE,139,0.00331480891598553,0.00355680457651628,0.00228778547679303,0.000435554387352655
SECTOR,0.5,MVTX,139,0.0226171549648511,0.018373617454246,0.00907321800943788,0.00451058718843173
SECTOR,0.5,INTT,139,0.0666510183933152,0.0134546440563522,0.0289370972563445,0.00591938337467355
SECTOR,0.5,TPC,139,0.0478594289841729,0.0025322051104346,0.017462325491464,0.000768460203228644
SECTOR,0.5,EMCAL,139,19.757396865443,1.50424209573675,0.859263191975424,0.057579118178056
SECTOR,0.5,MAGNET,139,1.53116404479607,0,0.350223091402064,3.72529029846191e-09
SECTOR,0.5,IHCAL,139,1.21846229750761,0.100033102673151,0.320190233648515,0.0244721322133676
SECTOR,0.5,OHCAL,139,40.1877980588011,1.00323214478193,4.39259980161364,0.0882417795085931
SECTOR,0.5,OTHER,139,0.00218902368245082,0.00893546308343957,0.000602926870475225,0.00264957397574987
SECTOR,0.52,PIPE,128,0.00319367106935079,0.00325867793760223,0.00229201679089733,0.00039963778535198
SECTOR,0.52,MVTX,128,0.0240291047564071,0.019601389498678,0.00927182861922107,0.00462761511144158
SECTOR,0.52,INTT,128,0.067249718916583,0.0127402207161173,0.0291573554736377,0.00567615300208653
SECTOR,0.52,TPC,128,0.048374718609588,0.00262182992188953,0.0176493940099098,0.00079581934864659
SECTOR,0.52,EMCAL,128,19.6852094849758,1.45665246909838,0.859711684774458,0.0574623899551465
SECTOR,0.52,MAGNET,128,1.54562277478163,0,0.353530236139755,1.89953279256552e-08
SECTOR,0.52,IHCAL,128,1.2325972668067,0.098640443605997,0.324906164147594,0.0236965242983757
SECTOR,0.52,OHCAL,128,40.8570381692785,1.13889819110191,4.4593299911085,0.102316869443453
SECTOR,0.52,OTHER,128,0.00215412950657124,0.00939760978203744,0.000556093818286058,0.00263914612691619
SECTOR,0.54,PIPE,134,0.00283134013410297,0.00230293613706188,0.00226488323857474,0.000282008917468637
SECTOR,0.54,MVTX,134,0.0253987646092447,0.0211227329123821,0.00969525800288741,0.00482679727503125
SECTOR,0.54,INTT,134,0.070242211911049,0.0112124675070832,0.0305382283341792,0.00542570197686425
SECTOR,0.54,TPC,134,0.0481742617830815,0.00176253711280935,0.0176168332443457,0.000534213087419788
SECTOR,0.54,EMCAL,134,20.0022044560155,1.70594092401764,0.866838363817925,0.0652943332706324
SECTOR,0.54,MAGNET,134,1.56069977448567,8.68879540986613e-08,0.356978797685703,0
SECTOR,0.54,IHCAL,134,1.23305292228239,0.094489602078297,0.325108722103557,0.0236909277477866
SECTOR,0.54,OHCAL,134,41.0747350890325,1.07437334683924,4.48583907153539,0.0945954748683724
SECTOR,0.54,OTHER,134,0.00259735684978394,0.0129363502608337,0.000616082269536043,0.00306457344745089
SECTOR,0.56,PIPE,126,0.00300695860565258,0.0027565846326369,0.00230568905044406,0.000337556568789639
SECTOR,0.56,MVTX,126,0.0276208710979458,0.0239865157591638,0.0101574515979501,0.00542076457234776
SECTOR,0.56,INTT,126,0.0695268312161088,0.0116893046898569,0.0301085443718755,0.00542151906994224
SECTOR,0.56,TPC,126,0.0486942372875562,0.00177384754867185,0.0178041263341911,0.00053689479756549
SECTOR,0.56,EMCAL,126,19.9020100159888,1.81126090139447,0.868481652206685,0.0668379399582781
SECTOR,0.56,MAGNET,126,1.57640107490912,7.30004829997771e-08,0.360570155510504,1.39387599631173e-08
SECTOR,0.56,IHCAL,126,1.25814324199699,0.103856091487186,0.331734674957873,0.0237312355773554
SECTOR,0.56,OHCAL,126,41.38162496537,1.00957576693838,4.52094298975044,0.0890526942692479
SECTOR,0.56,OTHER,126,0.00146375697424411,0.00664213095815499,0.000384454203503197,0.00200598977622914
SECTOR,0.58,PIPE,127,0.00415991625244995,0.00481538648432087,0.00246694996577587,0.000589668775083377
SECTOR,0.58,MVTX,127,0.0255010048309406,0.0276612910310312,0.00933924115189751,0.00647741744499797
SECTOR,0.58,INTT,127,0.0680724757763345,0.0165655068011894,0.0298410475501696,0.00703184825473237
SECTOR,0.58,TPC,127,0.0494361772729159,0.00212247157009669,0.0180614899117957,0.000643741221492594
SECTOR,0.58,EMCAL,127,19.9611340989699,1.71137280044123,0.868133273935538,0.0630928696827555
SECTOR,0.58,MAGNET,127,1.5927329567815,0,0.364305746205176,0
SECTOR,0.58,IHCAL,127,1.25616373251987,0.0989462366051834,0.331043183521746,0.0234733669539367
SECTOR,0.58,OHCAL,127,41.901076442542,1.07839287830001,4.57513316202191,0.0936695977779539
SECTOR,0.58,OTHER,127,0.00683064517854157,0.0192529356154231,0.00155315979486871,0.00446436028585938
SECTOR,0.6,PIPE,128,0.00350619221188675,0.00371269660159414,0.00241462432134132,0.000475007131315938
SECTOR,0.6,MVTX,128,0.02501406572033,0.0219744894034304,0.009615119419629,0.005076875936675
SECTOR,0.6,INTT,128,0.0690871389304693,0.013413955841024,0.029944621177668,0.00590801639579991
SECTOR,0.6,TPC,128,0.0497833589197318,0.00183049259809157,0.018200944510729,0.000557672085271939
SECTOR,0.6,EMCAL,128,20.0388221688001,1.79581909518523,0.872402350222232,0.0670335960496619
SECTOR,0.6,MAGNET,128,1.60970195307331,0,0.368187064055804,2.23517417907715e-08
SECTOR,0.6,IHCAL,128,1.29265340500196,0.103232927131594,0.340256166631604,0.0243236282703154
