phi,eta,subsystem,sumX0,sumLambdaI
0,-0.36,IHCAL,1.2414631118347,0.324081117349987
0,-0.36,INTT,0.0582460381465147,0.0240054690815979
0,-0.36,MAGNET,1.44188692600789,0.329802739552939
0,-0.36,MVTX,0.0172888743978477,0.00780957024031318
0,-0.36,OHCAL,37.8256924122627,4.15251984187636
0,-0.36,OTHER,3.80203314108384e-25,6.84838547077014e-25
0,-0.36,PIPE,0.00229377329779573,0.00205298978818974
0,-0.36,TPC,0.0440509495556007,0.0161376324198748
0,-0.34,EMCAL,18.9063175971431,0.842599916136034
0,-0.34,IHCAL,1.23335897050685,0.321965547416767
0,-0.34,INTT,0.0578658107628039,0.0238487625141798
0,-0.34,MAGNET,1.43247435631339,0.327649802859023
0,-0.34,MVTX,0.0168053143270619,0.00756109798811107
0,-0.34,OHCAL,36.5086986258795,4.01315003628024
0,-0.34,OTHER,3.82898704138432e-25,6.89693599422659e-25
0,-0.34,PIPE,0.00227879965413517,0.00203958796789796
0,-0.34,TPC,0.0437633870392048,0.0160322867182691
0,-0.32,EMCAL,18.6509374914839,0.784837623462058
0,-0.32,IHCAL,1.22574818785603,0.319978767685244
0,-0.32,INTT,0.0575087304749526,0.023701595769755
0,-0.32,MAGNET,1.42363479546132,0.325627930454973
0,-0.32,MVTX,0.0165890371557102,0.00745446516887754
0,-0.32,OHCAL,36.281533700122,3.9872504777508
0,-0.32,OTHER,3.85430006956256e-25,6.94253090830659e-25
0,-0.32,PIPE,0.00226473756072064,0.0020270020099882
0,-0.32,TPC,0.04349333046115,0.015933354145118
0,-0.3,EMCAL,18.9093666033088,0.822075322726137
0,-0.3,IHCAL,1.23412489766253,0.327432403904322
0,-0.3,INTT,0.0571746544460846,0.0235639099796637
0,-0.3,MAGNET,1.41536470750949,0.323736313564868
0,-0.3,MVTX,0.016548468332996,0.00744088843386661
0,-0.3,OHCAL,36.0726481049417,3.96521793347206
0,-0.3,OTHER,3.87798235116734e-25,6.98518845158372e-25
0,-0.3,PIPE,0.0022515813925273,0.00201522687990949
0,-0.3,TPC,0.0432406717951926,0.0158407951260719
0,-0.28,EMCAL,19.2357167337271,0.853963862859761
0,-0.28,IHCAL,1.22740607636813,0.325649847959523
0,-0.28,INTT,0.056863449041334,0.0234356500677539
0,-0.28,MAGNET,1.40766078431244,0.321974195516731
0,-0.28,MVTX,0.0143114543976918,0.00625659476893194
0,-0.28,OHCAL,35.8763010502274,3.94363485942774
0,-0.28,OTHER,3.90004335942707e-25,7.02492568764406e-25
0,-0.28,PIPE,0.00223932588691246,0.00200425786745278
0,-0.28,TPC,0.0430053099744975,0.015754572636289
0,-0.26,EMCAL,19.71873615939,0.873997243121915
0,-0.26,IHCAL,1.20585219080539,0.314784773422783
0,-0.26,INTT,0.0565749897743892,0.0233167647283506
0,-0.26,MAGNET,1.40051994419818,0.320340871439847
0,-0.26,MVTX,0.0142388546571894,0.00622485605502972
0,-0.26,OHCAL,35.6943062596175,3.92362942465679
0,-0.26,OTHER,3.9204919190392e-25,7.06175851191187e-25
0,-0.26,PIPE,0.00222796614151046,0.00199409058486686
0,-0.26,TPC,0.0427871508512155,0.0156746521856257
0,-0.24,EMCAL,19.6340367013664,0.867578880401908
0,-0.24,IHCAL,1.20017976481796,0.313304210406743
0,-0.24,INTT,0.0563091612576976,0.0232072064057331
